responseId,view_label,ID_enter,ID_exit,videos,video_time,datetimestamp_start,datetimestamp_end,date,signaling,congestion_enter_rating,congestion_exit_rating,time_segment_id,cycle_phase
do8HaZDOMKHXnvgP76fxyQI,Norman Niles #1,time_segment_3765_Norman Niles #1_congestion_enter_rating,time_segment_3765_Norman Niles #1_congestion_exit_rating,normanniles1/normanniles1_2025-10-25-09-25-45.mp4,2025-10-25 09:25:45,2025-10-25 09:25:45,2025-10-25 09:26:00,2025-10-25,none,free flowing,free flowing,3765,train
AI0HaYiiN-K2nvgPsZGZ4Aw,Norman Niles #1,time_segment_3766_Norman Niles #1_congestion_enter_rating,time_segment_3766_Norman Niles #1_congestion_exit_rating,normanniles1/normanniles1_2025-10-25-09-26-45.mp4,2025-10-25 09:26:45,2025-10-25 09:26:45,2025-10-25 09:27:44,2025-10-25,none,free flowing,free flowing,3766,train
7IkHaanCJ7XOnvgP3YW5kQs,Norman Niles #1,time_segment_3767_Norman Niles #1_congestion_enter_rating,time_segment_3767_Norman Niles #1_congestion_exit_rating,normanniles1/normanniles1_2025-10-25-09-27-45.mp4,2025-10-25 09:27:45,2025-10-25 09:27:44,2025-10-25 09:28:43,2025-10-25,none,free flowing,free flowing,3767,train
BY0HadS8OOaQ2PgPqvKU8As,Norman Niles #1,time_segment_3768_Norman Niles #1_congestion_enter_rating,time_segment_3768_Norman Niles #1_congestion_exit_rating,normanniles1/normanniles1_2025-10-25-09-28-45.mp4,2025-10-25 09:28:45,2025-10-25 09:28:44,2025-10-25 09:29:43,2025-10-25,none,free flowing,free flowing,3768,train
EYsHaZ7ZCYrQnvgPpPTHwA4,Norman Niles #1,time_segment_3769_Norman Niles #1_congestion_enter_rating,time_segment_3769_Norman Niles #1_congestion_exit_rating,normanniles1/normanniles1_2025-10-25-09-29-45.mp4,2025-10-25 09:29:45,2025-10-25 09:29:44,2025-10-25 09:30:43,2025-10-25,none,free flowing,free flowing,3769,train
04kHaZCOCrOv3NoPq7G46QE,Norman Niles #1,time_segment_3770_Norman Niles #1_congestion_enter_rating,time_segment_3770_Norman Niles #1_congestion_exit_rating,normanniles1/normanniles1_2025-10-25-09-30-45.mp4,2025-10-25 09:30:45,2025-10-25 09:30:44,2025-10-25 09:31:43,2025-10-25,none,free flowing,free flowing,3770,train
Ho0HaZ2ZF7mfnvgPoaTSqQ0,Norman Niles #1,time_segment_3771_Norman Niles #1_congestion_enter_rating,time_segment_3771_Norman Niles #1_congestion_exit_rating,normanniles1/normanniles1_2025-10-25-09-31-45.mp4,2025-10-25 09:31:45,2025-10-25 09:31:44,2025-10-25 09:32:43,2025-10-25,none,free flowing,free flowing,3771,train
0okHaavZHK-vnvgPjoXZqA0,Norman Niles #1,time_segment_3772_Norman Niles #1_congestion_enter_rating,time_segment_3772_Norman Niles #1_congestion_exit_rating,normanniles1/normanniles1_2025-10-25-09-32-45.mp4,2025-10-25 09:32:45,2025-10-25 09:32:44,2025-10-25 09:33:43,2025-10-25,none,free flowing,free flowing,3772,train
3owHaZUp4rae-A-xkZngDA,Norman Niles #1,time_segment_3773_Norman Niles #1_congestion_enter_rating,time_segment_3773_Norman Niles #1_congestion_exit_rating,normanniles1/normanniles1_2025-10-25-09-33-45.mp4,2025-10-25 09:33:45,2025-10-25 09:33:45,2025-10-25 09:34:44,2025-10-25,none,free flowing,free flowing,3773,train
6okHabjqDrOv3NoPq7G46QE,Norman Niles #1,time_segment_3774_Norman Niles #1_congestion_enter_rating,time_segment_3774_Norman Niles #1_congestion_exit_rating,normanniles1/normanniles1_2025-10-25-09-34-45.mp4,2025-10-25 09:34:45,2025-10-25 09:34:45,2025-10-25 09:35:45,2025-10-25,none,free flowing,free flowing,3774,train
7YwHacGVCr-envgP6uGTmAE,Norman Niles #1,time_segment_3775_Norman Niles #1_congestion_enter_rating,time_segment_3775_Norman Niles #1_congestion_exit_rating,normanniles1/normanniles1_2025-10-25-09-35-45.mp4,2025-10-25 09:35:45,2025-10-25 09:35:45,2025-10-25 09:36:44,2025-10-25,none,free flowing,free flowing,3775,train
AIoHaYLtC_b1qMgP5_iu-AE,Norman Niles #1,time_segment_3776_Norman Niles #1_congestion_enter_rating,time_segment_3776_Norman Niles #1_congestion_exit_rating,normanniles1/normanniles1_2025-10-25-09-36-45.mp4,2025-10-25 09:36:45,2025-10-25 09:36:45,2025-10-25 09:37:44,2025-10-25,none,free flowing,free flowing,3776,train
24wHaYGRDOaQ2PgPqvKU8As,Norman Niles #1,time_segment_3777_Norman Niles #1_congestion_enter_rating,time_segment_3777_Norman Niles #1_congestion_exit_rating,normanniles1/normanniles1_2025-10-25-09-37-45.mp4,2025-10-25 09:37:45,2025-10-25 09:37:45,2025-10-25 09:38:44,2025-10-25,none,free flowing,free flowing,3777,train
CYoHaf3PO5__698PweWaiQ4,Norman Niles #1,time_segment_3778_Norman Niles #1_congestion_enter_rating,time_segment_3778_Norman Niles #1_congestion_exit_rating,normanniles1/normanniles1_2025-10-25-09-38-45.mp4,2025-10-25 09:38:45,2025-10-25 09:38:45,2025-10-25 09:39:44,2025-10-25,none,free flowing,free flowing,3778,train
7YwHaefeDtCT3NoP8rPIoA0,Norman Niles #1,time_segment_3779_Norman Niles #1_congestion_enter_rating,time_segment_3779_Norman Niles #1_congestion_exit_rating,normanniles1/normanniles1_2025-10-25-09-39-45.mp4,2025-10-25 09:39:45,2025-10-25 09:39:45,2025-10-25 09:40:44,2025-10-25,none,free flowing,free flowing,3779,train
CY0HaYjEJorQnvgPpPTHwA4,Norman Niles #1,time_segment_3780_Norman Niles #1_congestion_enter_rating,time_segment_3780_Norman Niles #1_congestion_exit_rating,normanniles1/normanniles1_2025-10-25-09-40-45.mp4,2025-10-25 09:40:45,2025-10-25 09:40:45,2025-10-25 09:41:44,2025-10-25,none,free flowing,free flowing,3780,train
0YkHafCtK6HXnvgP76fxyQI,Norman Niles #1,time_segment_3781_Norman Niles #1_congestion_enter_rating,time_segment_3781_Norman Niles #1_congestion_exit_rating,normanniles1/normanniles1_2025-10-25-09-41-45.mp4,2025-10-25 09:41:45,2025-10-25 09:41:45,2025-10-25 09:44:00,2025-10-25,high,free flowing,free flowing,3781,train
HI0HabCnEbHZnvgPgt-ZqQs,Norman Niles #1,time_segment_3782_Norman Niles #1_congestion_enter_rating,time_segment_3782_Norman Niles #1_congestion_exit_rating,normanniles1/normanniles1_2025-10-25-09-42-45.mp4,2025-10-25 09:42:45,2025-10-25 09:42:45,2025-10-25 09:43:45,2025-10-25,none,free flowing,free flowing,3782,train
gosHafiVI9CT3NoP8rPIoA0,Norman Niles #1,time_segment_3783_Norman Niles #1_congestion_enter_rating,time_segment_3783_Norman Niles #1_congestion_exit_rating,normanniles1/normanniles1_2025-10-25-09-43-45.mp4,2025-10-25 09:43:45,2025-10-25 09:43:45,2025-10-25 09:44:44,2025-10-25,none,free flowing,free flowing,3783,train
AIoHaYaCJJWylb4Py66FsAk,Norman Niles #1,time_segment_3784_Norman Niles #1_congestion_enter_rating,time_segment_3784_Norman Niles #1_congestion_exit_rating,normanniles1/normanniles1_2025-10-25-09-44-45.mp4,2025-10-25 09:44:45,2025-10-25 09:44:45,2025-10-25 09:45:45,2025-10-25,none,free flowing,free flowing,3784,train
74wHad_hNLzA698P_KuO8AM,Norman Niles #1,time_segment_3785_Norman Niles #1_congestion_enter_rating,time_segment_3785_Norman Niles #1_congestion_exit_rating,normanniles1/normanniles1_2025-10-25-09-45-45.mp4,2025-10-25 09:45:45,2025-10-25 09:45:45,2025-10-25 09:46:44,2025-10-25,none,free flowing,free flowing,3785,train
1IkHafmGBKHXnvgP76fxyQI,Norman Niles #1,time_segment_3786_Norman Niles #1_congestion_enter_rating,time_segment_3786_Norman Niles #1_congestion_exit_rating,normanniles1/normanniles1_2025-10-25-09-46-45.mp4,2025-10-25 09:46:45,2025-10-25 09:46:45,2025-10-25 09:47:00,2025-10-25,none,free flowing,free flowing,3786,train
GYsHadKqC7HZnvgPgt-ZqQs,Norman Niles #1,time_segment_3787_Norman Niles #1_congestion_enter_rating,time_segment_3787_Norman Niles #1_congestion_exit_rating,normanniles1/normanniles1_2025-10-25-09-47-45.mp4,2025-10-25 09:47:45,2025-10-25 09:47:45,2025-10-25 09:48:44,2025-10-25,none,free flowing,free flowing,3787,train
zYkHaciPL-K2nvgPsZGZ4Aw,Norman Niles #1,time_segment_3788_Norman Niles #1_congestion_enter_rating,time_segment_3788_Norman Niles #1_congestion_exit_rating,normanniles1/normanniles1_2025-10-25-09-48-45.mp4,2025-10-25 09:48:45,2025-10-25 09:48:45,2025-10-25 09:49:59,2025-10-25,none,free flowing,free flowing,3788,train
0okHaaqqDbzA698P_KuO8AM,Norman Niles #1,time_segment_3789_Norman Niles #1_congestion_enter_rating,time_segment_3789_Norman Niles #1_congestion_exit_rating,normanniles1/normanniles1_2025-10-25-09-49-45.mp4,2025-10-25 09:49:45,2025-10-25 09:49:45,2025-10-25 09:50:44,2025-10-25,none,free flowing,free flowing,3789,train
DYwHaY-CKqHXnvgP76fxyQI,Norman Niles #1,time_segment_3790_Norman Niles #1_congestion_enter_rating,time_segment_3790_Norman Niles #1_congestion_exit_rating,normanniles1/normanniles1_2025-10-25-09-50-45.mp4,2025-10-25 09:50:45,2025-10-25 09:50:45,2025-10-25 09:51:00,2025-10-25,none,free flowing,free flowing,3790,train
zIkHadDEH7zA698P_KuO8AM,Norman Niles #1,time_segment_3791_Norman Niles #1_congestion_enter_rating,time_segment_3791_Norman Niles #1_congestion_exit_rating,normanniles1/normanniles1_2025-10-25-09-51-45.mp4,2025-10-25 09:51:45,2025-10-25 09:51:45,2025-10-25 09:52:00,2025-10-25,none,free flowing,free flowing,3791,train
XIsHab3OLqSXmecP9PbSyA8,Norman Niles #1,time_segment_3792_Norman Niles #1_congestion_enter_rating,time_segment_3792_Norman Niles #1_congestion_exit_rating,normanniles1/normanniles1_2025-10-25-09-52-45.mp4,2025-10-25 09:52:45,2025-10-25 09:52:45,2025-10-25 09:53:59,2025-10-25,none,free flowing,free flowing,3792,train
CooHaYmpDKCVmecP_oCp4QE,Norman Niles #1,time_segment_3793_Norman Niles #1_congestion_enter_rating,time_segment_3793_Norman Niles #1_congestion_exit_rating,normanniles1/normanniles1_2025-10-25-09-53-45.mp4,2025-10-25 09:53:45,2025-10-25 09:53:45,2025-10-25 09:54:44,2025-10-25,none,free flowing,free flowing,3793,train
SIsHacnnK6-vnvgPjoXZqA0,Norman Niles #1,time_segment_3794_Norman Niles #1_congestion_enter_rating,time_segment_3794_Norman Niles #1_congestion_exit_rating,normanniles1/normanniles1_2025-10-25-09-54-45.mp4,2025-10-25 09:54:45,2025-10-25 09:54:45,2025-10-25 09:55:59,2025-10-25,none,free flowing,free flowing,3794,train
C4sHadevCorQnvgPpPTHwA4,Norman Niles #1,time_segment_3795_Norman Niles #1_congestion_enter_rating,time_segment_3795_Norman Niles #1_congestion_exit_rating,normanniles1/normanniles1_2025-10-25-09-55-45.mp4,2025-10-25 09:55:45,2025-10-25 09:55:44,2025-10-25 09:56:00,2025-10-25,low,free flowing,free flowing,3795,train
BYoHadqJHdymmecP6_3GoAQ,Norman Niles #1,time_segment_3796_Norman Niles #1_congestion_enter_rating,time_segment_3796_Norman Niles #1_congestion_exit_rating,normanniles1/normanniles1_2025-10-25-09-56-45.mp4,2025-10-25 09:56:45,2025-10-25 09:56:44,2025-10-25 09:57:00,2025-10-25,none,free flowing,free flowing,3796,train
7ooHacLnDtiD2PgPyKaayQw,Norman Niles #1,time_segment_3797_Norman Niles #1_congestion_enter_rating,time_segment_3797_Norman Niles #1_congestion_exit_rating,normanniles1/normanniles1_2025-10-25-09-57-45.mp4,2025-10-25 09:57:45,2025-10-25 09:57:44,2025-10-25 09:58:43,2025-10-25,none,free flowing,free flowing,3797,train
KIsHadfuCrXOnvgP3YW5kQs,Norman Niles #1,time_segment_3798_Norman Niles #1_congestion_enter_rating,time_segment_3798_Norman Niles #1_congestion_exit_rating,normanniles1/normanniles1_2025-10-25-09-58-45.mp4,2025-10-25 09:58:45,2025-10-25 09:58:47,2025-10-25 09:59:43,2025-10-25,none,free flowing,free flowing,3798,train
po8HaZHJL6HXnvgP76fxyQI,Norman Niles #1,time_segment_3799_Norman Niles #1_congestion_enter_rating,time_segment_3799_Norman Niles #1_congestion_exit_rating,normanniles1/normanniles1_2025-10-25-09-59-45.mp4,2025-10-25 09:59:45,2025-10-25 09:59:44,2025-10-25 10:00:43,2025-10-25,none,free flowing,free flowing,3799,train
VosHaaulMYrQnvgPpPTHwA4,Norman Niles #1,time_segment_3800_Norman Niles #1_congestion_enter_rating,time_segment_3800_Norman Niles #1_congestion_exit_rating,normanniles1/normanniles1_2025-10-25-10-00-45.mp4,2025-10-25 10:00:45,2025-10-25 10:00:44,2025-10-25 10:00:59,2025-10-25,none,free flowing,free flowing,3800,train
M4wHafbGMbzA698P_KuO8AM,Norman Niles #1,time_segment_3801_Norman Niles #1_congestion_enter_rating,time_segment_3801_Norman Niles #1_congestion_exit_rating,normanniles1/normanniles1_2025-10-25-10-01-45.mp4,2025-10-25 10:01:45,2025-10-25 10:01:44,2025-10-25 10:02:04,2025-10-25,none,free flowing,free flowing,3801,train
GosHaZnzMeK2nvgPsZGZ4Aw,Norman Niles #1,time_segment_3802_Norman Niles #1_congestion_enter_rating,time_segment_3802_Norman Niles #1_congestion_exit_rating,normanniles1/normanniles1_2025-10-25-10-02-45.mp4,2025-10-25 10:02:45,2025-10-25 10:02:44,2025-10-25 10:03:43,2025-10-25,none,free flowing,free flowing,3802,train
1IkHadfXELzA698P_KuO8AM,Norman Niles #1,time_segment_3803_Norman Niles #1_congestion_enter_rating,time_segment_3803_Norman Niles #1_congestion_exit_rating,normanniles1/normanniles1_2025-10-25-10-03-45.mp4,2025-10-25 10:03:45,2025-10-25 10:03:45,2025-10-25 10:04:45,2025-10-25,none,free flowing,free flowing,3803,train
54kHaZq7Dq-vnvgPjoXZqA0,Norman Niles #1,time_segment_3804_Norman Niles #1_congestion_enter_rating,time_segment_3804_Norman Niles #1_congestion_exit_rating,normanniles1/normanniles1_2025-10-25-10-04-45.mp4,2025-10-25 10:04:45,2025-10-25 10:04:45,2025-10-25 10:05:59,2025-10-25,none,free flowing,free flowing,3804,train
FYsHaZoYitCe-A-k9MfADg,Norman Niles #1,time_segment_3805_Norman Niles #1_congestion_enter_rating,time_segment_3805_Norman Niles #1_congestion_exit_rating,normanniles1/normanniles1_2025-10-25-10-05-45.mp4,2025-10-25 10:05:45,2025-10-25 10:05:45,2025-10-25 10:06:45,2025-10-25,none,free flowing,free flowing,3805,train
0YkHaeHGMNiD2PgPyKaayQw,Norman Niles #1,time_segment_3806_Norman Niles #1_congestion_enter_rating,time_segment_3806_Norman Niles #1_congestion_exit_rating,normanniles1/normanniles1_2025-10-25-10-06-45.mp4,2025-10-25 10:06:45,2025-10-25 10:06:45,2025-10-25 10:07:45,2025-10-25,medium,free flowing,free flowing,3806,train
24wHacv2MKSXmecP9PbSyA8,Norman Niles #1,time_segment_3807_Norman Niles #1_congestion_enter_rating,time_segment_3807_Norman Niles #1_congestion_exit_rating,normanniles1/normanniles1_2025-10-25-10-07-45.mp4,2025-10-25 10:07:45,2025-10-25 10:07:45,2025-10-25 10:08:00,2025-10-25,none,free flowing,free flowing,3807,train
0okHafO4CKOdmecPmP768Ag,Norman Niles #1,time_segment_3808_Norman Niles #1_congestion_enter_rating,time_segment_3808_Norman Niles #1_congestion_exit_rating,normanniles1/normanniles1_2025-10-25-10-08-45.mp4,2025-10-25 10:08:45,2025-10-25 10:08:45,2025-10-25 10:09:44,2025-10-25,none,free flowing,free flowing,3808,train
0okHaaaeMrOv3NoPq7G46QE,Norman Niles #1,time_segment_3809_Norman Niles #1_congestion_enter_rating,time_segment_3809_Norman Niles #1_congestion_exit_rating,normanniles1/normanniles1_2025-10-25-10-09-45.mp4,2025-10-25 10:09:45,2025-10-25 10:09:45,2025-10-25 10:09:59,2025-10-25,none,free flowing,free flowing,3809,train
2YwHaem1GLHZnvgPgt-ZqQs,Norman Niles #1,time_segment_3810_Norman Niles #1_congestion_enter_rating,time_segment_3810_Norman Niles #1_congestion_exit_rating,normanniles1/normanniles1_2025-10-25-10-10-45.mp4,2025-10-25 10:10:45,2025-10-25 10:10:45,2025-10-25 10:11:44,2025-10-25,none,free flowing,free flowing,3810,train
0okHabnHH9CT3NoP8rPIoA0,Norman Niles #1,time_segment_3811_Norman Niles #1_congestion_enter_rating,time_segment_3811_Norman Niles #1_congestion_exit_rating,normanniles1/normanniles1_2025-10-25-10-11-45.mp4,2025-10-25 10:11:45,2025-10-25 10:11:45,2025-10-25 10:12:44,2025-10-25,none,free flowing,free flowing,3811,train
0YkHacSCOdCT3NoP8rPIoA0,Norman Niles #1,time_segment_3812_Norman Niles #1_congestion_enter_rating,time_segment_3812_Norman Niles #1_congestion_exit_rating,normanniles1/normanniles1_2025-10-25-10-12-45.mp4,2025-10-25 10:12:45,2025-10-25 10:12:45,2025-10-25 10:13:00,2025-10-25,none,free flowing,free flowing,3812,train
hIwHaeHwForQnvgPpPTHwA4,Norman Niles #1,time_segment_3813_Norman Niles #1_congestion_enter_rating,time_segment_3813_Norman Niles #1_congestion_exit_rating,normanniles1/normanniles1_2025-10-25-10-13-45.mp4,2025-10-25 10:13:45,2025-10-25 10:13:45,2025-10-25 10:14:44,2025-10-25,none,free flowing,free flowing,3813,train
CIoHafmYKdm7nvgPq8e12AU,Norman Niles #1,time_segment_3814_Norman Niles #1_congestion_enter_rating,time_segment_3814_Norman Niles #1_congestion_exit_rating,normanniles1/normanniles1_2025-10-25-10-14-45.mp4,2025-10-25 10:14:45,2025-10-25 10:14:45,2025-10-25 10:15:44,2025-10-25,none,free flowing,free flowing,3814,train
LIsHaZ6eIdCT3NoP8rPIoA0,Norman Niles #1,time_segment_3815_Norman Niles #1_congestion_enter_rating,time_segment_3815_Norman Niles #1_congestion_exit_rating,normanniles1/normanniles1_2025-10-25-10-15-45.mp4,2025-10-25 10:15:45,2025-10-25 10:15:45,2025-10-25 10:16:00,2025-10-25,high,free flowing,free flowing,3815,train
KYsHaaXoFrmfnvgPoaTSqQ0,Norman Niles #1,time_segment_3816_Norman Niles #1_congestion_enter_rating,time_segment_3816_Norman Niles #1_congestion_exit_rating,normanniles1/normanniles1_2025-10-25-10-16-45.mp4,2025-10-25 10:16:45,2025-10-25 10:16:45,2025-10-25 10:17:44,2025-10-25,none,free flowing,free flowing,3816,train
GowHaeqyKrmfnvgPoaTSqQ0,Norman Niles #1,time_segment_3817_Norman Niles #1_congestion_enter_rating,time_segment_3817_Norman Niles #1_congestion_exit_rating,normanniles1/normanniles1_2025-10-25-10-17-45.mp4,2025-10-25 10:17:45,2025-10-25 10:17:45,2025-10-25 10:18:44,2025-10-25,none,free flowing,free flowing,3817,train
_osHaYyrH-K2nvgPsZGZ4Aw,Norman Niles #1,time_segment_3818_Norman Niles #1_congestion_enter_rating,time_segment_3818_Norman Niles #1_congestion_exit_rating,normanniles1/normanniles1_2025-10-25-10-18-45.mp4,2025-10-25 10:18:45,2025-10-25 10:18:45,2025-10-25 10:19:44,2025-10-25,none,free flowing,free flowing,3818,train
IIwHaf2_B6HXnvgP76fxyQI,Norman Niles #1,time_segment_3819_Norman Niles #1_congestion_enter_rating,time_segment_3819_Norman Niles #1_congestion_exit_rating,normanniles1/normanniles1_2025-10-25-10-19-45.mp4,2025-10-25 10:19:45,2025-10-25 10:19:45,2025-10-25 10:20:44,2025-10-25,none,free flowing,free flowing,3819,train
Y4oHacWCDL-envgP6uGTmAE,Norman Niles #1,time_segment_3820_Norman Niles #1_congestion_enter_rating,time_segment_3820_Norman Niles #1_congestion_exit_rating,normanniles1/normanniles1_2025-10-25-10-20-45.mp4,2025-10-25 10:20:45,2025-10-25 10:20:45,2025-10-25 10:21:00,2025-10-25,none,free flowing,free flowing,3820,train
1IkHac-pAtCT3NoP8rPIoA0,Norman Niles #1,time_segment_3821_Norman Niles #1_congestion_enter_rating,time_segment_3821_Norman Niles #1_congestion_exit_rating,normanniles1/normanniles1_2025-10-25-10-21-45.mp4,2025-10-25 10:21:45,2025-10-25 10:21:44,2025-10-25 10:22:43,2025-10-25,none,free flowing,free flowing,3821,train
KIsHadviDLHZnvgPgt-ZqQs,Norman Niles #1,time_segment_3822_Norman Niles #1_congestion_enter_rating,time_segment_3822_Norman Niles #1_congestion_exit_rating,normanniles1/normanniles1_2025-10-25-10-22-45.mp4,2025-10-25 10:22:45,2025-10-25 10:22:45,2025-10-25 10:23:44,2025-10-25,none,free flowing,free flowing,3822,train
9owHaejCKr-bm9IPxom_wQU,Norman Niles #1,time_segment_3823_Norman Niles #1_congestion_enter_rating,time_segment_3823_Norman Niles #1_congestion_exit_rating,normanniles1/normanniles1_2025-10-25-10-23-45.mp4,2025-10-25 10:23:45,2025-10-25 10:23:44,2025-10-25 10:24:43,2025-10-25,none,free flowing,free flowing,3823,train
9osHaY2cKJ__698PweWaiQ4,Norman Niles #1,time_segment_3824_Norman Niles #1_congestion_enter_rating,time_segment_3824_Norman Niles #1_congestion_exit_rating,normanniles1/normanniles1_2025-10-25-10-24-45.mp4,2025-10-25 10:24:45,2025-10-25 10:24:44,2025-10-25 10:25:00,2025-10-25,none,free flowing,free flowing,3824,train
I4sHacOgDKqpmecP5vCV0AQ,Norman Niles #1,time_segment_3825_Norman Niles #1_congestion_enter_rating,time_segment_3825_Norman Niles #1_congestion_exit_rating,normanniles1/normanniles1_2025-10-25-10-25-45.mp4,2025-10-25 10:25:45,2025-10-25 10:25:44,2025-10-25 10:26:43,2025-10-25,none,free flowing,free flowing,3825,train
UosHab7kJorQnvgPpPTHwA4,Norman Niles #1,time_segment_3826_Norman Niles #1_congestion_enter_rating,time_segment_3826_Norman Niles #1_congestion_exit_rating,normanniles1/normanniles1_2025-10-25-10-26-45.mp4,2025-10-25 10:26:45,2025-10-25 10:26:44,2025-10-25 10:27:43,2025-10-25,none,free flowing,free flowing,3826,train
CIoHaebjINm7nvgPq8e12AU,Norman Niles #1,time_segment_3827_Norman Niles #1_congestion_enter_rating,time_segment_3827_Norman Niles #1_congestion_exit_rating,normanniles1/normanniles1_2025-10-25-10-27-45.mp4,2025-10-25 10:27:45,2025-10-25 10:27:44,2025-10-25 10:28:43,2025-10-25,low,moderate delay,free flowing,3827,train
Ao0HadfHErOv3NoPq7G46QE,Norman Niles #1,time_segment_3828_Norman Niles #1_congestion_enter_rating,time_segment_3828_Norman Niles #1_congestion_exit_rating,normanniles1/normanniles1_2025-10-25-10-28-45.mp4,2025-10-25 10:28:45,2025-10-25 10:28:44,2025-10-25 10:29:44,2025-10-25,none,free flowing,free flowing,3828,train
